title,director,actor,box_office,synopsis,poster,open_date,degree,genre,country,movie_time
기적의 시작,권순도,임동진,26758.0,"‘기적의 시작’은 이승만 대통령의 어린 시절부터의 일대기를 다루는 다큐멘터리 영화로 이승만의 독립운동, 건국, 6·25 한국전쟁을 승리로 이끈 과정, 대한민국 산업화의 기반을 다지는 과정 등에 초점을 맞춰 이승만 대통령이 대한민국을 위해 어떤 기여를 했는지 알기 쉽게 설명한다. 많은 이들이 친일파, 독재자로 알고 있는 이승만에 대해 정말 그러한지 객관적으로 검증을 하는 과정도 거친다. 작품의 완성도를 높이기 위해 권 감독은 지난 20여 년 동안 취재해 모은 기록들을 모두 풀어놓다시피 했다. 이승만 대통령의 양아들 이인수 박사 내외는 물론, 이승만과 직접 긴밀하게 큰일을 해냈던 백선엽 장군, 북한 노동당 비서를 지냈던 황장엽 선생, 여러 예비역 장성들, 각 분야 전문가들의 인터뷰 기록으로 작품의 객관성을 높였다. 특히 권 감독은 백선엽 장군의 희귀 기록을 많이 가지고 있다. 백 장군은 생전 여러 매체를 통해 인터뷰를 하였는데, 고령의 나이로 본인이 싸웠던 전투현장을 매체와 함께 직접 답사해 설명한 기록은 찾아보기 힘들다. 권 감독은 특별한 기회를 얻어 백 장군의 전·후방 전투현장을 모두 함께 다니며 밀착취재를 할 수 있었다. 백 장군에게 이승만 대통령에 대한 질문도 많이 해서 그 시대를 살았던 명장의 입을 통해 건국대통령에 대한 생생한 증언을 들을 수 있었다. 백 장군 외에도 그 당시를 살았던 이들이 알기 쉽게 이승만 대통령과 당시 그가 처했던 상황을 설명하는 모습에서 관객들에게 상당한 몰입감을 선사한다. 작품의 재연 장면을 위해 대배우 임동진이 참여한 것도 눈여겨 볼 부분이다. 이 작품은 원래 2023년 상반기에 제작 완료될 예정이었으나, 이승만 대통령의 역할로 참여한 임 배우와 증강된 촬영 스케일로 완성이 예정보다 조금 늦어졌다. 이승만 대통령의 반공연설, 속마음을 이야기하는 장면, 하와이에서 외롭게 말년을 보낸 장면 등이 대배우의 열연과 어우러져 보는 이들의 눈시울을 붉힌다. 작품은 몇 차례 가진 시사회를 통해 ‘관객의 마음을 움직이는 작품’임을 검증받았다. 대부분의 관객들은 처음부터 영화가 끝나는 순간까지 초집중해서 보았고, 특히 영화 후반부로 갈수록 눈물을 훔치는 이들이 많았다. 엔딩 크레딧이 올라가는 순간에는 아예 눈물바다가 되었다.?전체적으로 '매우 감동적인 영화다'가 지배적인 감상평이다.",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20231023_243%2F1698044646985FD7gA_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.02.22.,12세 이상 관람가,다큐멘터리,대한민국,81분
땅에 쓰는 시,정다운,정영선,24291.0,"도심 속 선물과도 같은 선유도공원부터 국내 최초의 생태공원 여의도 샛강생태공원, 과거와 현재를 잇는 경춘선 숲길까지··· 우리 곁을 지키는 아름다운 정원을 탄생시키며 한국적 경관의 미래를 그리는 조경가 정영선 공간과 사람 그리고 자연을 연결하는 그의 사계절을 만나다.",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240325_168%2F17113515336775VkJd_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.04.17.,전체 관람가,다큐멘터리,대한민국,113분
레옹,뤽 베송,"장 르노,게리 올드만,나탈리 포트만",69828.0,"정처 없이 떠돌며 살아가는 킬러, ‘레옹’(장 르노) 어느 날, 그의 이웃집 소녀 ‘마틸다’(나탈리 포트만)의 온가족이 몰살당한다. 우연히 살아남은 ‘마틸다’는 ‘레옹’에게 도움을 청하고, ‘레옹’은 하루아침에 소녀의 보호자가 되고 만다. ‘마틸다’는 ‘레옹’과 함께 지내며 자신의 가족을 몰살한 이가 부패 경찰 ‘스탠스필드’(게리 올드만)임을 알게 되고, 사랑했던 남동생의 복수를 결심하는데…",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240409_269%2F1712640406795hfIxB_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,1995.02.18.,청소년 관람불가,"범죄, 액션","프랑스, 미국",132분
중경삼림,왕가위,"임청하,양조위,왕비,금성무",121171.0,"1994년 홍콩, “내 사랑의 유통기한은 만 년으로 하고 싶다” 만우절의 이별 통보가 거짓말이길 바라며 술집을 찾은 경찰 223 고단한 하루를 보내고 술집에 들어온 금발머리의 마약밀매상 ""그녀가 떠난 후 이 방의 모든 것들이 슬퍼한다"" 여자친구가 남긴 이별 편지를 외면하고 있는 경찰 663 편지 속에 담긴 그의 아파트 열쇠를 손에 쥔 단골집 점원 페이 네 사람이 만들어낸 두 개의 로맨스 새로운 사랑을 만나는 방법에 대한 독특한 상상력",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20210208_255%2F1612760227924x9jop_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.02.28.,1995.09.02.,15세 이상 관람가,드라마,홍콩
"하이라이트: 라이츠 고 온, 어게인 인 시네마",오윤동,"윤두준,양요섭,이기광,손동운",22312.0,"15년간 변함없이 강렬한 음악과 무대를 선보이며 독보적인 길을 걸어온 하이라이트 15주년 기념 아시아 투어의 시작을 알린 서울 공연이 10월 16일, 스크린으로 펼쳐진다! 얼굴 찌푸리지 말아요, BODY부터 Bad Girl, Shock, Fiction까지. 과거, 현재, 미래를 아우르는 유일무이한 서사를 다채로운 퍼포먼스와 무대로 풀어낸 웰메이드 공연. 현장의 폭발적인 열기, '라이트' 그리고 '뷰티'와 뜨겁게 호흡한 그날의 전율 그리고 최초 공개하는 멤버들의 진솔한 이야기를 더 크고, 생생하게 만날 수 있는 기회! 찬란했던 우리의 15년, 다시 우리의 새로운 빛이 켜질 시간 ""내 가슴속에 끝나지 않을 이야길 쓰고 있어""",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240930_145%2F1727681497900phSU5_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.10.16.,전체 관람가,공연실황,대한민국,116분
DMZ 동물 특공대,홍인표,"김새해,조경이,황창영,이소은,박준형",22070.0,"“뭐? 인간들이 화해하면 우리 집이 사라진다고?!” 지구상에 단 하나뿐인 공간 DMZ에 살고 있는 ‘담비’와 귀요미 친구들에게 들려온 날벼락 같은 소문! 동물들의 유토피아 DMZ를 지키기 위해선 폭탄을 터뜨려 인간들의 평화를 막아야만 한다! ‘담비’, ‘쾡이’, ‘멧돼이먼’, ‘황박이’, ‘람쥐’까지 DMZ 동물 특공대 출동 준비 완료! 우리 집은 우리가 지킨다!",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240219_102%2F17083319140855Y7kB_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.02.14.,전체 관람가,애니메이션,대한민국,75분
딸에 대하여,이미랑,"오민애,허진,임세미,하윤경",21694.0,"돌덩이 같은 가방을 메고 하루 종일 전국을 떠돌아다녀야 하는 보따리 강사. 그럼에도 동료 강사의 부당해고에 분노하며 생계는 나몰라라 투쟁에 앞장서는 ‘나의 딸’ 혼인 신고조차 할 수 없는 동성 연인과 7년 째 연애를 하고 있는 ‘나의 딸’이 집으로 돌아왔다, 동성 연인과 함께. 세상의 부조리를 이해할 수 없는 딸과 세상에 부적합한 딸을 이해할 수 없는 나 우리가 함께 마주할 세계가 있을까?",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240823_290%2F1724399804622yzGl7_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.09.04.,12세 이상 관람가,드라마,대한민국,106분
"괜찮아, 앨리스",양지혜,"이주연,황하름,오연호",19225.0,"대다수가 앞만 보고 달려가는 ‘이상한 나라’ 대한민국에서 남들과 다른 길을 선택한 용감한 ‘앨리스’들이 있다. 성적에 대한 압박과 부모와의 갈등, 교우관계 등으로 힘든 시간을 보내던 학생들이 갇힌 교실에서 벗어나 1년간 온전히 자신을 돌보고 탐색하는 시간을 갖는다. “미래가 아닌 지금 당장 행복하고 싶어!” 자유를 찾아 떠난 ‘앨리스’들의 여행, 이들에겐 어떤 일이 일어났을까?",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240925_45%2F1727252697310YM6Cq_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.11.13.,전체 관람가,다큐멘터리,대한민국,75분
원정빌라,김선국,"이현우,문정희,방민아",17610.0,"교외에 위치한 오래된 다세대 주택 원정빌라 203호에 사는 주현은 아픈 어머니와 조카를 돌보며 은행 경비 일과 공인중개사 시험을 병행하는 청년이다. 순한 성격으로 빌라의 모든 이웃들과 스스럼없이 지내지만, 이기적이고 무례한 위층(303호) 여자 신혜와는 주차 문제부터 층간 소음까지 사사건건 부딪힌다. 어느 날, 주현은 303호 우편함에만 불법 전단지를 꽂아 넣는 소심한 복수를 하고, 이는 뜻밖에 위층 여자의 광기를 건드리는 도화선이 되어 이웃은 물론 주현의 가족까지 위험에 빠트리게 된다. “나 때문이에요. 내가 그 종이를 넣으면 안 되는 건데…”",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20241125_272%2F1732521547382XCaM2_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.12.04.,15세 이상 관람가,"공포, 스릴러",대한민국,87분
목스박,고훈,"오태근,곽경화,황호성,오대환,고해린,지승현,김정태,이영준,김영훈",16776.0,"왕갈비파의 두 행동대장 ‘경철’과 ‘태용’은 삼거리파의 갑작스러운 습격으로 생일파티날 자신들의 보스를 잃고 가까스로 피신해 각각 천사의 교회와 은신사에 숨는다. 사기꾼 목사 때문에 망해버린 교회에서 새로운 목회자로 추앙받는 ‘경철’ 은신사에 숨어든 잡범들을 내쫓으며 주지 스님과 기거하는 ‘태용’ 두 사람은 숨죽이며 복수할 날을 기다린다.. 하지만 삼거리파는 왕갈비파의 세력이 약해진 틈을 타 사채와 인신매매를 일삼고 이에 분노한 박수무당 형사 ‘도필’은 ‘경철’과 ‘태용’을 찾아 삼거리파 두목 ‘인성’을 잡기 위한 일시적인 연합을 제안한다. 목사, 스님, 박수무당 형사의 신박한 복수! 좌충우돌 그들이 온다!",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240226_229%2F1708930157446QsXNe_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.03.20.,15세 이상 관람가,"액션, 코미디",대한민국,97분
태극기 휘날리며,강제규,"장동건,원빈,이은주,조원희,이장욱,임성택,공형진,이영란,정희준,장민호,정호빈,박동빈,김해곤,박유신,김효열,김효준,최재혁,이건우,박태원,배상철,김범주,한선랑,이동혁,한재민,지중현,김대영,민지혁,이호천,임동빈,김재중,박성희,정승진,이정훈,오명준,이기수,김용현,이주원,이환희,박길수,안길강,권태원,최교식,김조운,전승재",2569734.0,"풍족하진 않지만 가족들과 열심히 살아가던 형제 ‘진태’와 ‘진석’. 그러나 1950년 6월 어느날, 한반도에 전쟁이 일어났다는 호외가 배포되고, 두 형제는 갑작스레 전쟁터로 끌려간다. 낙동강 방어선으로 투입된 두 형제. ‘진태’는 동생 ‘진석’을 징집해제 시키기 위해 스스로 위험한 임무에 뛰어든다. 하지만 ‘진석’은 그런 ‘진태’를 이해할 수 없다. 두 형제의 갈등은 깊어져만 가고, 잔혹한 운명의 덫이 그들을 기다리고 있는데….",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240516_197%2F1715836935649XMTDd_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2004.02.05.,15세 이상 관람가,"전쟁, 드라마, 액션",대한민국,148분
박정희: 경제대국을 꿈꾼 남자,손현우,"신민호,김효선",16099.0,"그가 진심으로 바란 대한민국을 만난다! 새마을운동, 중공업 발전, 수출주도 산업화, 국토의 대동맥 고속도로 건설... 전쟁 직후, 폐허가 된 대한민국에서 시작된 기적들! 1960-70년대 국민들을 먹여 살리기 위해 일생을 바친 박정희 대통령의 거대한 발자취가 드디어 시작된다!",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240612_203%2F1718177251545mPEE7_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.07.10.,12세 이상 관람가,"공연실황, 뮤지컬, 드라마",대한민국,145분
이프 온리,길 정거,"제니퍼 러브 휴잇,폴 니콜스",1037596.0,"눈앞에서 사랑하는 연인을 잃은 남자 ‘이안’ 그녀가 죽고 나서야 더 잘해주지 못했던 자신의 행동에 대해 후회한다. 그러나 다음 날 아침, 자신의 옆에 누워있는 그녀를 보고 소스라치게 놀라는데… 그녀가 죽던 날과 똑같이 흘러가는 하루 ‘이안’은 그녀를 살리고자 노력하지만 불가능하다는 것을 깨닫고, 그녀에게 진정한 사랑을 전하기로 결심한다. “네가 아니었다면 난 영영 사랑을 몰랐을 거야”",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240208_145%2F1707356262806k9adz_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2004.10.29.,12세 이상 관람가,"멜로/로맨스, 판타지","미국, 영국",96분
소울메이트,민용근,"김다미,전소니,변우석,장혜진,박충선,허지나,박성연,김새벽,류지안,강말금,현봉식,이현균,오민애,정수지,김정현,박지연,박진수,이석형,박경은,임영주,조대희,어성욱,김동인,안현정,박정환,임정균,리우진,김나윤,채윤희,조수연,김미소,김남규,이종훈,곽진석,우정환,황우상,이광호,신치영,최교식,이강진,김기정,나규비,김환영,황자능,이정철,석예린,이류경,원서영,황지선,오채은,강민지,김동원,이유진,김경애,박찬우",250458.0,"1998년, 처음 만났다. 2004년, 첫사랑이 생겼다. 2010년, 각자 어른이 되어간다. 2014년, 흔적을 따라간다. 지금, 그리움을 그린다. 2023년 3월 15일, 당신의 소울메이트가 찾아옵니다.",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20230315_171%2F1678842618052Q8wtc_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2023.03.15.,12세 이상 관람가,드라마,대한민국,124분
비포 선셋,리차드 링클레이터,"줄리 델피,에단 호크",142905.0,"오스트리아 빈에서의 꿈 같은 하루가 지나고, 제시와 셀린은 6개월 후의 만남을 약속했지만 끝내 만남은 어긋났다. 그리고 9년 후, 제시는 자신의 책 출간기념회를 위해 프랑스 파리에 방문하고, 운명처럼 다시 셀린과 재회한다. 두 사람은 해가 지기 전까지, 흘러간 시간들을 붙잡으며 기억을 되짚는다. “그날 당신이 내 모든 것을 가져가 버린 것 같아” 짧은 하루의 우연은 영원이 된다. <비포 선셋>",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240724_145%2F1721807990043s6G5H_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.08.14.,2004.10.22.,15세 이상 관람가,"드라마, 멜로/로맨스",미국
